project_id,project_name,description,category,state_id,state_name,district_id,district_name,constituency_id,constituency_name,mp_id,mp_name,ia_id,ia_name,sanction_amount,sanction_date,start_date,expected_completion_date,actual_completion_date,physical_progress,financial_progress,status,latitude,longitude,address,gps_accuracy_meters,record_source,synthetic_scenario,source_file,source_row,synthetic_seed,risk_overall_score,risk_level,risk_financial,risk_timeline,risk_compliance,risk_ia,risk_geo,risk_evidence,risk_reasons,flags_count
P15118,Drinking Water Supply - Shanti Nagar Ward 14,Laying of drinking water pipeline network with solar-powered pump set in Shanti Nagar Ward 14.,Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA143,Maharashtra MUNICIPAL Executive Division,5030000,2025-07-07,2025-07-31,2026-09-03,,0,0,NOT_STARTED,19.4926,75.912,"Shanti Nagar Ward 14, Maharashtra",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15119,School & Educational Infra - Devipur Ward 14,Construction of 4 additional smart classrooms and science laboratory at Govt High School Devipur Ward 14.,School & Educational Infra,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA141,Maharashtra PWD Executive Division,2290000,2025-02-28,2025-04-02,2025-12-02,,40,47,IN_PROGRESS,19.996,75.3972,"Devipur Ward 14, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15120,Drainage & Sewerage - Chandpur Ward 13,Construction of underground drainage network and silt chamber in Chandpur Ward 13.,Drainage & Sewerage,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA146,Maharashtra ELECTRICITY Executive Division,3390000,2026-02-23,2026-03-26,2027-01-25,2027-01-25,100,100,COMPLETED,19.9769,75.5404,"Chandpur Ward 13, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15121,Sanitation Complex - Fatehpur Ward 5,Construction of public bio-toilets and modern wash facility near bus stand Fatehpur Ward 5.,Sanitation Complex,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA147,Maharashtra IRRIGATION Executive Division,2150000,2025-01-18,2025-02-10,2025-08-26,,48,48,IN_PROGRESS,19.5124,75.7455,"Fatehpur Ward 5, Maharashtra",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15122,Sanitation Complex - Sitarampur Ward 4,Construction of Community Sanitary Complex (CSC) with running water facility at Sitarampur Ward 4.,Sanitation Complex,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA144,Maharashtra PHED Executive Division,4060000,2026-10-12,2026-11-19,2027-12-07,2027-12-07,100,100,COMPLETED,19.5503,75.429,"Sitarampur Ward 4, Maharashtra",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15123,Drinking Water Supply - Haripur Ward 10,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Haripur Ward 10.",Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA143,Maharashtra MUNICIPAL Executive Division,2620000,2024-03-01,2024-04-13,2025-04-09,,0,0,NOT_STARTED,19.4838,75.7077,"Haripur Ward 10, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15124,Drinking Water Supply - Gandhi Gram Ward 9,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Gandhi Gram Ward 9.",Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA143,Maharashtra MUNICIPAL Executive Division,6690000,2026-03-13,2026-04-06,2027-02-02,,49,53,IN_PROGRESS,19.9458,75.9042,"Gandhi Gram Ward 9, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15125,Drinking Water Supply - Krishnanagar Ward 5,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Krishnanagar Ward 5.",Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA142,Maharashtra DRDA Executive Division,5080000,2025-01-19,2025-02-24,2025-09-09,2025-09-09,100,100,COMPLETED,19.7881,76.0949,"Krishnanagar Ward 5, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15126,Primary Health Centre & Hospital - Maharajpur Ward 1,Establishment of Ayush Health and Wellness Centre with diagnostic equipment in Maharajpur Ward 1.,Primary Health Centre & Hospital,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA143,Maharashtra MUNICIPAL Executive Division,7280000,2026-05-26,2026-06-18,2027-05-17,2027-05-17,100,100,COMPLETED,19.5265,75.7867,"Maharajpur Ward 1, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15127,Drinking Water Supply - Laxmipur Ward 10,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Laxmipur Ward 10.",Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA145,Maharashtra ZILLA_PARISHAD Executive Division,6810000,2026-04-05,2026-05-20,2026-12-13,,51,53,IN_PROGRESS,19.3819,76.0507,"Laxmipur Ward 10, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15128,Sports & Youth Facility - Krishnanagar Ward 15,Construction of indoor badminton court and youth club building in Krishnanagar Ward 15.,Sports & Youth Facility,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA146,Maharashtra ELECTRICITY Executive Division,3150000,2025-07-08,2025-08-13,2026-05-21,,0,0,NOT_STARTED,19.4471,75.9893,"Krishnanagar Ward 15, Maharashtra",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15129,Community Hall & Social Asset - Shivpur Ward 7,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Shivpur Ward 7.,Community Hall & Social Asset,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA141,Maharashtra PWD Executive Division,3160000,2024-03-27,2024-04-12,2025-04-28,,0,0,NOT_STARTED,19.4829,75.5933,"Shivpur Ward 7, Maharashtra",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15130,Drinking Water Supply - Govindpur Ward 4,Laying of drinking water pipeline network with solar-powered pump set in Govindpur Ward 4.,Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA143,Maharashtra MUNICIPAL Executive Division,4120000,2025-04-19,2025-05-10,2026-05-05,2026-05-05,100,100,COMPLETED,20.0906,75.3832,"Govindpur Ward 4, Maharashtra",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15131,Drainage & Sewerage - Haripur Ward 11,Construction of underground drainage network and silt chamber in Haripur Ward 11.,Drainage & Sewerage,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA142,Maharashtra DRDA Executive Division,1960000,2025-05-25,2025-06-23,2026-08-13,,57,57,IN_PROGRESS,19.7469,75.3592,"Haripur Ward 11, Maharashtra",7,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15132,School & Educational Infra - Rampur Ward 3,Construction of 4 additional smart classrooms and science laboratory at Govt High School Rampur Ward 3.,School & Educational Infra,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA147,Maharashtra IRRIGATION Executive Division,5950000,2026-09-14,2026-10-29,2027-12-07,,0,0,NOT_STARTED,20.139,76.0469,"Rampur Ward 3, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15133,Drinking Water Supply - Nehru Nagar Ward 3,Laying of drinking water pipeline network with solar-powered pump set in Nehru Nagar Ward 3.,Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA144,Maharashtra PHED Executive Division,3490000,2025-06-12,2025-07-07,2026-03-23,,50,54,IN_PROGRESS,19.7725,75.5232,"Nehru Nagar Ward 3, Maharashtra",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15134,Drainage & Sewerage - Shanti Nagar Ward 12,Construction of underground drainage network and silt chamber in Shanti Nagar Ward 12.,Drainage & Sewerage,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA146,Maharashtra ELECTRICITY Executive Division,1640000,2024-08-20,2024-09-29,2025-06-15,,0,0,NOT_STARTED,19.9446,75.6521,"Shanti Nagar Ward 12, Maharashtra",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15135,Drinking Water Supply - Mohanpur Ward 13,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Mohanpur Ward 13.",Drinking Water Supply,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA147,Maharashtra IRRIGATION Executive Division,1830000,2025-11-22,2026-01-04,2026-07-24,2026-07-24,100,100,COMPLETED,19.8234,75.3158,"Mohanpur Ward 13, Maharashtra",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15136,Irrigation & Check Dam - Govindpur Ward 3,Construction of check dam and water harvesting pond on nullah at Govindpur Ward 3.,Irrigation & Check Dam,ST21,Maharashtra,D254,Latur,C272,Latur,MP272,Shivajirao Kalge,IA144,Maharashtra PHED Executive Division,6580000,2024-04-12,2024-05-27,2025-02-07,,21,29,IN_PROGRESS,20.1883,75.8531,"Govindpur Ward 3, Maharashtra",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,273,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15137,Sports & Youth Facility - Krishnanagar Ward 5,Construction of indoor badminton court and youth club building in Krishnanagar Ward 5.,Sports & Youth Facility,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA143,Maharashtra MUNICIPAL Executive Division,6320000,2024-06-18,2024-07-05,2025-06-27,2025-06-27,100,100,COMPLETED,20.1537,75.7447,"Krishnanagar Ward 5, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15138,Community Hall & Social Asset - Rajendra Nagar Ward 3,Construction of multipurpose community welfare hall and cultural stage at Rajendra Nagar Ward 3.,Community Hall & Social Asset,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA145,Maharashtra ZILLA_PARISHAD Executive Division,6550000,2024-05-10,2024-05-29,2025-01-28,,0,0,NOT_STARTED,19.5283,75.8061,"Rajendra Nagar Ward 3, Maharashtra",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15139,Sanitation Complex - Gandhi Gram Ward 10,Construction of Community Sanitary Complex (CSC) with running water facility at Gandhi Gram Ward 10.,Sanitation Complex,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA145,Maharashtra ZILLA_PARISHAD Executive Division,5080000,2026-12-28,2027-02-08,2027-10-13,2027-10-13,100,100,COMPLETED,19.7145,75.3661,"Gandhi Gram Ward 10, Maharashtra",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15140,Sports & Youth Facility - Sundarnagar Ward 8,Construction of indoor badminton court and youth club building in Sundarnagar Ward 8.,Sports & Youth Facility,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA146,Maharashtra ELECTRICITY Executive Division,4350000,2025-04-14,2025-05-24,2026-06-22,,59,68,IN_PROGRESS,20.0887,75.5491,"Sundarnagar Ward 8, Maharashtra",10,SYNTHETIC,COMPLIANCE_ANOMALY,Allocated Limit for Honble MPs.csv,274,26102,0.4,MEDIUM,0.15,0.92,0.85,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline; Compliance infraction: Missing mandatory statutory clearance and sanction records,2
P15141,Community Hall & Social Asset - Rampur Ward 8,Construction of Dr. B.R. Ambedkar Bhavan and community asset centre in Rampur Ward 8.,Community Hall & Social Asset,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA147,Maharashtra IRRIGATION Executive Division,2150000,2025-01-17,2025-02-25,2025-12-07,2025-12-07,100,100,COMPLETED,19.6215,75.8688,"Rampur Ward 8, Maharashtra",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15142,Drinking Water Supply - Rampur Ward 3,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Rampur Ward 3.",Drinking Water Supply,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA147,Maharashtra IRRIGATION Executive Division,2750000,2025-06-04,2025-07-18,2026-03-22,,51,57,IN_PROGRESS,19.9565,75.8679,"Rampur Ward 3, Maharashtra",12,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15143,Public Solar & Street Lighting - Devipur Ward 11,Solar electrification of public facilities and market junction at Devipur Ward 11.,Public Solar & Street Lighting,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA144,Maharashtra PHED Executive Division,4830000,2025-10-10,2025-10-31,2026-08-02,,29,32,IN_PROGRESS,19.6255,75.857,"Devipur Ward 11, Maharashtra",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15144,Public Solar & Street Lighting - Govindpur Ward 2,Solar electrification of public facilities and market junction at Govindpur Ward 2.,Public Solar & Street Lighting,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA142,Maharashtra DRDA Executive Division,1900000,2026-11-03,2026-12-04,2027-11-18,,38,32,IN_PROGRESS,19.6674,75.7441,"Govindpur Ward 2, Maharashtra",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15145,Road & Transport - Shivpur Ward 3,Laying of interlocking paver block road and side drains near Shivpur Ward 3.,Road & Transport,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA143,Maharashtra MUNICIPAL Executive Division,5460000,2026-09-11,2026-10-21,2027-05-18,,73,67,IN_PROGRESS,20.0072,75.454,"Shivpur Ward 3, Maharashtra",5,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15146,Sports & Youth Facility - Maharajpur Ward 3,Construction of indoor badminton court and youth club building in Maharajpur Ward 3.,Sports & Youth Facility,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA142,Maharashtra DRDA Executive Division,2130000,2024-01-16,2024-03-01,2025-01-29,,47,50,IN_PROGRESS,19.3593,75.9758,"Maharajpur Ward 3, Maharashtra",8,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15147,Drinking Water Supply - Bhimpur Ward 1,"Installation of Deep Tube Well, RO Filtration Unit and Overhead Tank at Bhimpur Ward 1.",Drinking Water Supply,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA141,Maharashtra PWD Executive Division,1700000,2024-12-27,2025-01-23,2026-01-04,,0,0,NOT_STARTED,19.4806,75.8426,"Bhimpur Ward 1, Maharashtra",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15148,Irrigation & Check Dam - Shanti Nagar Ward 3,Lift irrigation scheme with pipeline network for marginal farmers in Shanti Nagar Ward 3.,Irrigation & Check Dam,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA143,Maharashtra MUNICIPAL Executive Division,2380000,2025-02-08,2025-03-07,2025-11-23,2025-11-23,100,100,COMPLETED,19.477,75.7351,"Shanti Nagar Ward 3, Maharashtra",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15149,Community Hall & Social Asset - Govindpur Ward 9,Construction of multipurpose community welfare hall and cultural stage at Govindpur Ward 9.,Community Hall & Social Asset,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA141,Maharashtra PWD Executive Division,4110000,2026-03-18,2026-04-06,2027-04-05,,0,0,NOT_STARTED,19.4945,75.4562,"Govindpur Ward 9, Maharashtra",4,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15150,Community Hall & Social Asset - Patel Chowk Ward 5,Construction of multipurpose community welfare hall and cultural stage at Patel Chowk Ward 5.,Community Hall & Social Asset,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA147,Maharashtra IRRIGATION Executive Division,6780000,2025-01-27,2025-02-24,2026-04-19,2026-04-19,100,100,COMPLETED,19.3942,75.3908,"Patel Chowk Ward 5, Maharashtra",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15151,Sanitation Complex - Sitarampur Ward 11,Construction of public bio-toilets and modern wash facility near bus stand Sitarampur Ward 11.,Sanitation Complex,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA142,Maharashtra DRDA Executive Division,5110000,2024-10-28,2024-11-14,2026-01-05,,62,61,IN_PROGRESS,20.0049,75.5239,"Sitarampur Ward 11, Maharashtra",6,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15152,School & Educational Infra - Gopalpur Ward 3,Construction of 4 additional smart classrooms and science laboratory at Govt High School Gopalpur Ward 3.,School & Educational Infra,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA147,Maharashtra IRRIGATION Executive Division,5960000,2024-04-19,2024-05-06,2024-12-11,2024-12-11,100,100,COMPLETED,19.4843,75.2984,"Gopalpur Ward 3, Maharashtra",9,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15153,Community Hall & Social Asset - Kalyanpur Ward 14,Construction of multipurpose community welfare hall and cultural stage at Kalyanpur Ward 14.,Community Hall & Social Asset,ST21,Maharashtra,D255,Kalyan,C273,Kalyan,MP273,Shrikant Shinde,IA146,Maharashtra ELECTRICITY Executive Division,6980000,2024-12-27,2025-01-20,2025-12-02,2025-12-02,100,100,COMPLETED,19.7116,75.3459,"Kalyanpur Ward 14, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,274,26102,0.13,LOW,0.15,0.12,0.1,0.14,0.08,0.1,All parameters within standard MoSPI/MPLADS audit benchmarks,0
P15154,Road & Transport - Laxmipur Ward 5,Upgradation and widening of rural arterial road connecting Laxmipur Ward 5 via Kalyanpur Chowk.,Road & Transport,ST21,Maharashtra,D254,Latur,C274,Latur,MP274,Shringare Sudhakar Tukaram,IA142,Maharashtra DRDA Executive Division,3610000,2024-10-25,2024-12-02,2025-07-30,,44,38,IN_PROGRESS,19.7178,75.4465,"Laxmipur Ward 5, Maharashtra",10,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,275,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
P15155,Bridge & Culvert - Bhimpur Ward 5,Construction of RCC High Level Bridge across local stream at Bhimpur Ward 5.,Bridge & Culvert,ST21,Maharashtra,D254,Latur,C274,Latur,MP274,Shringare Sudhakar Tukaram,IA144,Maharashtra PHED Executive Division,2960000,2025-01-20,2025-02-25,2025-11-24,,0,0,NOT_STARTED,19.9971,76.1187,"Bhimpur Ward 5, Maharashtra",11,SYNTHETIC,NORMAL_BENCHMARK,Allocated Limit for Honble MPs.csv,275,26102,0.29,LOW,0.15,0.92,0.1,0.14,0.08,0.1,Timeline breach: Incomplete work overdue beyond target completion deadline,1
